championid,champion_name,player_augment,augment_name,win_rate,show_rate
238,劫,2024,由暴生急,0.484922,0.000038
45,维迦,1243,质变：混沌,0.513248,0.000153
236,卢锡安,1397,地狱三头犬,0.466931,0.000283
147,萨勒芬妮,1068,循环往复,0.568367,0.000323
421,雷克塞,1077,灵魂虹吸,0.448857,0.000019
83,约里克,1211,杀戮时间到了,0.451155,0.000012
91,泰隆,1087,台风,0.441985,0.000009
163,塔莉垭,1336,升级：无尽之刃,0.4375,0
53,布里茨,1404,属性！,0.489309,0.000038
711,薇古丝,1238,质变：棱彩阶,0.528296,0.000166
235,赛娜,1342,雪球扭蛋机,0.444694,0.000035
3,加里奥,2002,虚空裂隙,0.536018,0.00007
157,亚索,1118,会心治疗,0.594108,0.000833
112,维克托,1347,吵闹鬼,0.502946,0.000026
517,塞拉斯,1421,舞会女王,0.504361,0.000058
115,吉格斯,2004,信念者的强化,0.451501,0
58,雷克顿,1315,快中求稳,0.478519,0.000117
143,婕拉,1070,无休回复,0.544502,0.000057
902,米利欧,1372,小猫咪找妈妈,0.507288,0.000073
163,塔莉垭,1358,弹球,0.466355,0.000032
40,迦娜,1066,量子计算,0.508243,0.000013
799,安蓓萨,1107,接二连三,0.412036,0.000009
119,德莱文,1002,尖端发明家,0.41704,0.00002
7,乐芙兰,1322,罪恶快感,0.416086,0.000049
517,塞拉斯,1301,神圣干预,0.476356,0.000124
54,墨菲特,1337,尊我为王,0.4984,0.000068
82,莫德凯撒,1025,俯冲轰炸,0.482356,0.000213
904,未知英雄_904,1317,升级：弯刀,0.469006,0.000002
38,卡萨丁,1392,神圣雪球,0.483136,0.000016
75,内瑟斯,1156,任务：沃格勒特的巫师帽,0.450633,0.000038
44,塔里克,1041,歌利亚巨人,0.502207,0.000135
516,奥恩,1154,任务：海牛阿福的勇士,0.437702,0.000018
201,布隆,1116,闪现向前,0.443217,0.000004
84,阿卡丽,1036,火上浇油,0.402132,0.000013
7,乐芙兰,1156,任务：沃格勒特的巫师帽,0.460963,0.000224
37,娑娜,1339,激光治疗,0.463477,0.000092
421,雷克塞,1082,残暴之力,0.46273,0.00005
23,泰达米尔,1046,炼狱龙魂,0.478333,0.000142
62,孙悟空,1320,升级：收集者,0.468273,0.000112
432,巴德,1334,升级：雪球,0.414841,0.000022
804,芸阿娜,1069,退敌力场,0.473627,0.00003
164,卡蜜尔,1156,任务：沃格勒特的巫师帽,0.426343,0
161,维克兹,1115,最万用的瞄准镜,0.435613,0.000009
16,索拉卡,1208,轨道镭射,0.457312,0.000007
202,烬,1045,炼狱导管,0.436684,0.00003
25,莫甘娜,1308,火狐,0.577803,0.000193
164,卡蜜尔,1421,舞会女王,0.500961,0.000008
30,卡尔萨斯,1341,帽上加帽,0.492001,0.000718
37,娑娜,1353,坦克引擎,0.476436,0.000114
950,纳亚菲利,1097,巫师式思考,0.515888,0.000003
29,图奇,1056,由心及物,0.457511,0.000043
234,佛耶戈,1057,山脉龙魂,0.469448,0.000014
5,赵信,2003,魄罗之王的弹跳,0.469817,0.000017
80,潘森,1424,???,0.4637,0.000007
429,卡莉丝塔,1243,质变：混沌,0.537273,0.000063
111,诺提勒斯,1404,属性！,0.523177,0.000027
62,孙悟空,1411,升级：荆棘之甲,0.517783,0.000046
112,维克托,1076,天音爆,0.489362,0
68,兰博,1389,男爵之手,0.553709,0.000006
526,芮尔,2026,杀意翻涌,0.507539,0.000005
54,墨菲特,1336,升级：无尽之刃,0.403042,0
12,阿利斯塔,1066,量子计算,0.490178,0.000112
105,菲兹,1045,炼狱导管,0.568419,0.000426
120,赫卡里姆,1077,灵魂虹吸,0.460538,0.000109
82,莫德凯撒,1375,吞噬灵魂,0.464048,0.000448
893,阿萝拉,2024,由暴生急,0.477296,0.00001
58,雷克顿,1085,折磨者,0.427116,0.000029
893,阿萝拉,2005,扳机炼狱,0.482032,0.000004
131,黛安娜,1051,点亮他们！,0.479423,0.000028
15,希维尔,1414,卡皮巴拉空投,0.439465,0.000007
236,卢锡安,1067,古式佳酿,0.494615,0.000147
804,芸阿娜,1416,海克斯科技龙魂,0.493918,0.000017
120,赫卡里姆,1156,任务：沃格勒特的巫师帽,0.438822,0
147,萨勒芬妮,1020,黎明使者的坚决,0.509769,0.00002
30,卡尔萨斯,1030,尤里卡,0.517954,0.001118
41,普朗克,1319,升级：献祭,0.510216,0.000035
56,魔腾,1138,渴血,0.51744,0.000382
236,卢锡安,2003,魄罗之王的弹跳,0.457987,0.000016
113,瑟庄妮,1347,吵闹鬼,0.448581,0.000007
200,卑尔维斯,1996,升级：耀光,0.433793,0.000005
59,嘉文四世,1074,缩小射线,0.445171,0.000062
42,库奇,1046,炼狱龙魂,0.488894,0.000351
432,巴德,12317,潘朵拉的盒子,0.42381,0
91,泰隆,1392,神圣雪球,0.472029,0.000041
902,米利欧,1220,连拨击锤,0.411734,0.000002
80,潘森,1328,暴击律动,0.476716,0.000016
102,希瓦娜,1002,尖端发明家,0.471943,0.000172
98,慎,1346,吸血习性,0.483105,0.00012
233,贝蕾亚,2010,双发快射,0.568738,0.00002
799,安蓓萨,1349,终极唤醒,0.48735,0.000075
121,卡兹克,1348,闪闪现现,0.422098,0.000006
67,薇恩,0,无符文,0.755561,0.012055
267,娜美,2005,扳机炼狱,0.443356,0.000001
234,佛耶戈,1002,尖端发明家,0.439462,0.000044
4,崔斯特,1097,巫师式思考,0.537415,0.000715
81,伊泽瑞尔,1415,双生火焰,0.447446,0.000256
131,黛安娜,1405,速度恶魔,0.474482,0.000046
7,乐芙兰,1406,祖母的辣椒油,0.464295,0.000082
350,悠米,1313,作弊：我能回城！,0.443666,0.000116
105,菲兹,1384,捐赠,0.564618,0.000251
163,塔莉垭,1004,回归基本功,0.562533,0.00015
10,凯尔,1320,升级：收集者,0.504917,0.000164
526,芮尔,1336,升级：无尽之刃,0.333333,0
86,盖伦,1328,暴击律动,0.430655,0.000021
61,奥莉安娜,2003,魄罗之王的弹跳,0.452923,0.000005
875,瑟提,1181,重量级打击手,0.52958,0.001099
38,卡萨丁,1074,缩小射线,0.45759,0.00002
517,塞拉斯,1211,杀戮时间到了,0.454278,0.00018
142,佐伊,1009,霸符兄弟,0.488282,0.000073
105,菲兹,1195,巨人杀手,0.545495,0.000396
18,崔丝塔娜,1107,接二连三,0.483018,0.001058
876,莉莉娅,1342,雪球扭蛋机,0.560707,0.000119
131,黛安娜,1047,关键暴击,0.450293,0.00004
20,努努和威朗普,1413,和我一起困在这里,0.441845,0.000023
3,加里奥,1103,面包和黄油,0.487008,0.000131
106,沃利贝尔,1079,战争交响乐,0.466601,0.000076
81,伊泽瑞尔,1087,台风,0.429393,0.000647
111,诺提勒斯,1320,升级：收集者,0.415094,0
10,凯尔,1198,圣火,0.486657,0.000025
62,孙悟空,1029,虚幻武器,0.474116,0.00015
56,魔腾,1347,吵闹鬼,0.452262,0.000006
518,妮蔻,1327,坚若磐石,0.456051,0.000075
777,永恩,1353,坦克引擎,0.479615,0.000132
37,娑娜,1006,利刃华尔兹,0.414665,0.000004
893,阿萝拉,1066,量子计算,0.536655,0.00005
50,斯维因,1325,玻璃大炮,0.420977,0.000014
234,佛耶戈,1064,坚韧,0.47227,0.000022
711,薇古丝,1332,不祥契约,0.500292,0.000046
141,凯隐,1319,升级：献祭,0.554417,0.000041
89,蕾欧娜,1075,慢炖,0.543552,0.000786
104,格雷福斯,1326,夜狩,0.501283,0.000737
115,吉格斯,1323,残忍,0.472371,0.000036
126,杰斯,12317,潘朵拉的盒子,0.493293,0.000001
203,千珏,1420,咏叹奏鸣,0.526131,0.000028
804,芸阿娜,1237,质变：黄金阶,0.520155,0.000106
201,布隆,1004,回归基本功,0.435481,0.000008
101,泽拉斯,1066,量子计算,0.468957,0.000022
246,奇亚娜,1015,死亡之环,0.333333,0
79,古拉加斯,1041,歌利亚巨人,0.461507,0.000312
427,艾翁,1002,尖端发明家,0.464832,0.000021
113,瑟庄妮,1074,缩小射线,0.447317,0.000024
33,拉莫斯,1071,更万用的瞄准镜,0.432441,0.000018
246,奇亚娜,1009,霸符兄弟,0.483116,0.000027
711,薇古丝,1149,不动如山,0.468138,0.000005
44,塔里克,1133,魔法飞弹,0.462631,0.000004
266,亚托克斯,1067,古式佳酿,0.476281,0.000363
2,奥拉夫,1041,歌利亚巨人,0.480035,0.000107
56,魔腾,1048,珠光护手,0.496797,0.000205
81,伊泽瑞尔,1329,史上最大雪球,0.442544,0.000065
800,梅尔,1029,虚幻武器,0.454386,0.000247
164,卡蜜尔,1392,神圣雪球,0.435366,0.000016
245,艾克,1361,任务：艾卡西亚的陷落,0.515913,0.000008
75,内瑟斯,1198,圣火,0.584906,0
58,雷克顿,1118,会心治疗,0.442882,0.000162
266,亚托克斯,1115,最万用的瞄准镜,0.429606,0.000039
267,娜美,1006,利刃华尔兹,0.418662,0.000002
517,塞拉斯,1152,任务：钢化你心,0.493266,0.000473
36,蒙多医生,1404,属性！,0.531703,0.000058
89,蕾欧娜,1404,属性！,0.515113,0.000018
77,乌迪尔,1026,唯快不破,0.491117,0.000058
122,德莱厄斯,1046,炼狱龙魂,0.47481,0.000271
98,慎,1061,回力OK镖,0.512787,0.000053
41,普朗克,1324,蛋白粉奶昔,0.423655,0.000009
11,易,1326,夜狩,0.491498,0.000831
122,德莱厄斯,1321,砍伤,0.462271,0.00023
16,索拉卡,1103,面包和黄油,0.458618,0.000075
36,蒙多医生,1358,弹球,0.465559,0.000061
518,妮蔻,1392,神圣雪球,0.454127,0.000045
164,卡蜜尔,1011,你摸不到,0.429702,0.000013
555,派克,2024,由暴生急,0.429277,0.000013
56,魔腾,1328,暴击律动,0.484675,0.00001
350,悠米,1041,歌利亚巨人,0.40794,0.000018
42,库奇,12317,潘朵拉的盒子,0.54367,0
110,韦鲁斯,1238,质变：棱彩阶,0.498376,0.000537
51,凯特琳,1349,终极唤醒,0.426588,0.000028
107,雷恩加尔,1020,黎明使者的坚决,0.472557,0.000016
119,德莱文,1337,尊我为王,0.484366,0.00003
221,泽丽,1322,罪恶快感,0.471856,0.000532
57,茂凯,1081,踢踏舞,0.494574,0.000043
18,崔丝塔娜,1318,升级：中娅,0.43584,0.000002
36,蒙多医生,2004,信念者的强化,0.431074,0
20,努努和威朗普,1037,急救用具,0.4533,0.000134
526,芮尔,1392,神圣雪球,0.460892,0.000016
5,赵信,1346,吸血习性,0.486671,0.000665
127,丽桑卓,1333,逃跑计划,0.524774,0.000062
112,维克托,1004,回归基本功,0.545137,0.000036
235,赛娜,1041,歌利亚巨人,0.478913,0.000226
54,墨菲特,1075,慢炖,0.534447,0.000428
1,安妮,1072,炽烈黎明,0.477935,0.00002
48,特朗德尔,2016,注魔,0.470403,0.000006
516,奥恩,1067,古式佳酿,0.48054,0.000361
27,辛吉德,1022,灵巧,0.471451,0.000004
76,奈德丽,1041,歌利亚巨人,0.423781,0.000033
22,艾希,1092,易损,0.537786,0.00027
115,吉格斯,1346,吸血习性,0.494566,0.000209
55,卡特琳娜,1011,你摸不到,0.487203,0.000289
101,泽拉斯,1086,精准奇才,0.500571,0.000311
233,贝蕾亚,1344,最终形态,0.480397,0.000038
57,茂凯,1075,慢炖,0.537765,0.000489
200,卑尔维斯,1325,玻璃大炮,0.415266,0.000007
83,约里克,1072,炽烈黎明,0.45338,0.000009
350,悠米,1332,不祥契约,0.410516,0.000016
804,芸阿娜,1195,巨人杀手,0.542308,0.000501
5,赵信,1206,魔法转物理,0.4782,0.000125
44,塔里克,1004,回归基本功,0.508117,0.000007
497,洛,1316,刃下生风,0.39832,0.000002
22,艾希,1311,溢流,0.44426,0.000031
427,艾翁,1238,质变：棱彩阶,0.47631,0.000036
51,凯特琳,1025,俯冲轰炸,0.486285,0.000031
120,赫卡里姆,1403,属性叠属性！,0.608734,0.000069
58,雷克顿,1034,防护面纱,0.44466,0.000025
110,韦鲁斯,1198,圣火,0.443018,0
777,永恩,1081,踢踏舞,0.475617,0.000153
161,维克兹,1206,魔法转物理,0.34191,0.000005
67,薇恩,1356,暴击飞弹,0.548892,0.000331
51,凯特琳,1400,最终都市列车,0.506257,0.000041
141,凯隐,1058,秘术冲拳,0.485187,0.000171
126,杰斯,1028,侵蚀,0.445024,0.000064
69,卡西奥佩娅,1318,升级：中娅,0.451269,0.000072
799,安蓓萨,1152,任务：钢化你心,0.422092,0.00009
9,费德提克,1071,更万用的瞄准镜,0.398343,0.000005
518,妮蔻,1181,重量级打击手,0.45503,0.000006
75,内瑟斯,1996,升级：耀光,0.506868,0.00021
897,奎桑提,1112,终极不可阻挡,0.39013,0.000027
78,波比,2007,你肩上的恶魔,0.370752,0.000007
3,加里奥,1057,山脉龙魂,0.49634,0.000199
18,崔丝塔娜,1050,基石法师,0.445874,0.000004
82,莫德凯撒,1034,防护面纱,0.450984,0.000047
12,阿利斯塔,1384,捐赠,0.507313,0.000108
30,卡尔萨斯,1301,神圣干预,0.499221,0.000083
136,奥瑞利安·索尔,1029,虚幻武器,0.473706,0.000256
80,潘森,1211,杀戮时间到了,0.442842,0.000083
360,莎弥拉,1349,终极唤醒,0.38954,0.000043
30,卡尔萨斯,1237,质变：黄金阶,0.520783,0.0002
72,斯卡纳,1386,转得我眩晕了,0.413223,0
48,特朗德尔,1085,折磨者,0.453886,0.000045
266,亚托克斯,1069,退敌力场,0.398415,0.000022
75,内瑟斯,1413,和我一起困在这里,0.474932,0.000006
25,莫甘娜,1314,强力护盾,0.476308,0.000042
131,黛安娜,1002,尖端发明家,0.470447,0.000201
91,泰隆,1025,俯冲轰炸,0.567661,0.000247
234,佛耶戈,1311,溢流,0.512195,0
427,艾翁,1057,山脉龙魂,0.463639,0.000003
233,贝蕾亚,1034,防护面纱,0.496648,0.000011
516,奥恩,1402,属性叠属性叠属性！,0.483314,0.000019
133,奎因,1310,小丑学院,0.529689,0.00004
35,萨科,1067,古式佳酿,0.461019,0.000076
111,诺提勒斯,1358,弹球,0.469802,0.000085
48,特朗德尔,1138,渴血,0.482205,0.000196
136,奥瑞利安·索尔,1338,升级：狂妄,0.438395,0
38,卡萨丁,1069,退敌力场,0.450421,0.00001
13,瑞兹,1030,尤里卡,0.512798,0.001686
7,乐芙兰,1018,巨像的勇气,0.386127,0.000007
43,卡尔玛,1206,魔法转物理,0.324518,0.000003
223,塔姆,1181,重量级打击手,0.51619,0.001345
517,塞拉斯,1025,俯冲轰炸,0.504795,0.000266
34,艾尼维亚,1346,吸血习性,0.505172,0.000264
28,伊芙琳,1037,急救用具,0.75,0
81,伊泽瑞尔,1056,由心及物,0.492612,0.000364
111,诺提勒斯,12317,潘朵拉的盒子,0.506028,0.000001
50,斯维因,1397,地狱三头犬,0.396529,0.000009
101,泽拉斯,1420,咏叹奏鸣,0.587899,0.000076
893,阿萝拉,1326,夜狩,0.482226,0.000233
90,玛尔扎哈,1004,回归基本功,0.508975,0.000024
555,派克,1250,一板一眼,0.454436,0.000162
19,沃里克,1220,连拨击锤,0.480886,0.000025
111,诺提勒斯,1379,未知符文_1379,0.428571,0
64,李青,1006,利刃华尔兹,0.420429,0.000245
266,亚托克斯,1348,闪闪现现,0.421158,0.000014
35,萨科,1416,海克斯科技龙魂,0.462071,0.00005
236,卢锡安,2004,信念者的强化,0.437936,0
37,娑娜,1076,天音爆,0.498446,0.000417
38,卡萨丁,1097,巫师式思考,0.513772,0.000223
23,泰达米尔,1061,回力OK镖,0.496686,0.000035
54,墨菲特,1406,祖母的辣椒油,0.498064,0.000231
23,泰达米尔,1328,暴击律动,0.464814,0.000005
131,黛安娜,2003,魄罗之王的弹跳,0.494314,0.000015
888,烈娜塔,1113,老练狙神,0.484285,0.000023
202,烬,1067,古式佳酿,0.467844,0.000059
126,杰斯,1996,升级：耀光,0.448573,0
59,嘉文四世,1154,任务：海牛阿福的勇士,0.500057,0.000064
122,德莱厄斯,1237,质变：黄金阶,0.500628,0.000197
893,阿萝拉,1379,未知符文_1379,0.384615,0
18,崔丝塔娜,1002,尖端发明家,0.442807,0.00004
61,奥莉安娜,1348,闪闪现现,0.457937,0.000007
104,格雷福斯,2010,双发快射,0.502856,0.000188
2,奥拉夫,1361,任务：艾卡西亚的陷落,0.483175,0.00001
910,彗,1072,炽烈黎明,0.536801,0.000073
81,伊泽瑞尔,1052,闪电打击,0.427536,0.000319
68,兰博,1322,罪恶快感,0.514843,0.000029
147,萨勒芬妮,1388,无限循环往复,0.601488,0.000215
107,雷恩加尔,1063,狂徒豪气,0.479232,0.00012
122,德莱厄斯,1051,点亮他们！,0.454273,0.000011
3,加里奥,1035,感受燃烧,0.53087,0.000068
50,斯维因,1413,和我一起困在这里,0.396826,0.000004
44,塔里克,1323,残忍,0.487334,0.000036
43,卡尔玛,2008,负重爆气,0.471946,0.000139
83,约里克,1002,尖端发明家,0.46891,0.000061
53,布里茨,2018,纯粹主义者 - 术师,0.454407,0.000054
99,拉克丝,1085,折磨者,0.474129,0.000111
115,吉格斯,1301,神圣干预,0.484132,0.000054
12,阿利斯塔,1411,升级：荆棘之甲,0.536375,0.000085
223,塔姆,1066,量子计算,0.471138,0.000175
266,亚托克斯,1025,俯冲轰炸,0.481605,0.00018
127,丽桑卓,1187,闪光弹,0.494188,0.000017
223,塔姆,1334,升级：雪球,0.461828,0.000206
69,卡西奥佩娅,1415,双生火焰,0.483797,0.000093
89,蕾欧娜,1080,会心防御,0.470064,0.000026
876,莉莉娅,1402,属性叠属性叠属性！,0.620098,0.000026
222,金克丝,1336,升级：无尽之刃,0.569677,0.000681
887,格温,1313,作弊：我能回城！,0.533523,0.000079
887,格温,1373,缩小引擎,0.549972,0.000122
157,亚索,1373,缩小引擎,0.495377,0.000201
77,乌迪尔,1329,史上最大雪球,0.494498,0.000162
5,赵信,1150,面包和果酱,0.448562,0.000081
62,孙悟空,1386,转得我眩晕了,0.424121,0.000001
154,扎克,1118,会心治疗,0.436108,0.000439
21,厄运小姐,1329,史上最大雪球,0.483614,0.000102
48,特朗德尔,1358,弹球,0.466873,0.000038
9,费德提克,1095,风语者的祝福,0.458676,0.000021
83,约里克,1310,小丑学院,0.464777,0.000023
233,贝蕾亚,1047,关键暴击,0.548026,0.000062
268,阿兹尔,1338,升级：狂妄,0.377049,0
10,凯尔,1037,急救用具,0.519528,0.000042
412,锤石,0,无符文,0.627573,0.007879
4,崔斯特,1056,由心及物,0.550566,0.000268
420,俄洛伊,1081,踢踏舞,0.450378,0.000033
43,卡尔玛,2006,飞身踢,0.442246,0.000016
16,索拉卡,2006,飞身踢,0.438233,0.000006
157,亚索,1415,双生火焰,0.513232,0.000008
1,安妮,1004,回归基本功,0.418128,0.000003
420,俄洛伊,1388,无限循环往复,0.477401,0.000124
9,费德提克,1038,有始有终,0.508943,0.000416
30,卡尔萨斯,1067,古式佳酿,0.485188,0.000118
80,潘森,1336,升级：无尽之刃,0.481166,0.000166
79,古拉加斯,1345,心灵净化,0.460817,0.000161
85,凯南,1062,全能龙魂,0.499219,0.000023
36,蒙多医生,1097,巫师式思考,0.458591,0.000002
10,凯尔,1336,升级：无尽之刃,0.523434,0.000131
105,菲兹,1103,面包和黄油,0.487887,0.000292
34,艾尼维亚,1045,炼狱导管,0.476708,0.00045
201,布隆,2007,你肩上的恶魔,0.353494,0.000002
104,格雷福斯,2006,飞身踢,0.507005,0.000101
33,拉莫斯,1097,巫师式思考,0.424513,0.000003
432,巴德,1332,不祥契约,0.40803,0.000016
266,亚托克斯,1392,神圣雪球,0.436984,0.000037
96,克格莫,2002,虚空裂隙,0.494905,0.000051
223,塔姆,1405,速度恶魔,0.480614,0.000132
233,贝蕾亚,1333,逃跑计划,0.585572,0.00007
133,奎因,0,无符文,0.625393,0.003576
895,尼菈,1081,踢踏舞,0.477556,0.00005
350,悠米,1390,超凡邪恶,0.461664,0.00018
897,奎桑提,1353,坦克引擎,0.432479,0.000684
164,卡蜜尔,1072,炽烈黎明,0.42242,0.000004
268,阿兹尔,1315,快中求稳,0.448083,0.000005
51,凯特琳,1388,无限循环往复,0.454986,0.000065
16,索拉卡,1039,冰霜 幽灵,0.523514,0.000031
429,卡莉丝塔,1301,神圣干预,0.492343,0.000024
103,阿狸,1002,尖端发明家,0.492099,0.000095
161,维克兹,1116,闪现向前,0.494301,0.000012
526,芮尔,1996,升级：耀光,0.436585,0
904,未知英雄_904,1318,升级：中娅,0.464286,0
804,芸阿娜,2018,纯粹主义者 - 术师,0.350911,0.000004
29,图奇,1032,裁决使,0.451016,0.000617
39,艾瑞莉娅,1180,超强大脑,0.406056,0.000002
429,卡莉丝塔,1118,会心治疗,0.542057,0.000089
44,塔里克,1006,利刃华尔兹,0.450664,0.000003
141,凯隐,1409,魄罗爆破手,0.524747,0.000068
84,阿卡丽,1037,急救用具,0.615385,0
69,卡西奥佩娅,1348,闪闪现现,0.430193,0.000003
497,洛,1154,任务：海牛阿福的勇士,0.451683,0.000004
711,薇古丝,2003,魄罗之王的弹跳,0.471149,0.000008
57,茂凯,1170,万用瞄准镜,0.462999,0.000012
360,莎弥拉,1353,坦克引擎,0.457947,0.000063
523,厄斐琉斯,1329,史上最大雪球,0.457161,0.000017
427,艾翁,1375,吞噬灵魂,0.473624,0.000014
350,悠米,1314,强力护盾,0.410261,0.000022
37,娑娜,1338,升级：狂妄,0.42623,0
55,卡特琳娜,1071,更万用的瞄准镜,0.423024,0.000021
40,迦娜,1037,急救用具,0.53395,0.000309
427,艾翁,1058,秘术冲拳,0.426241,0.000002
497,洛,2018,纯粹主义者 - 术师,0.463342,0.000004
110,韦鲁斯,1373,缩小引擎,0.476746,0.000342
16,索拉卡,1416,海克斯科技龙魂,0.47789,0.000008
360,莎弥拉,1421,舞会女王,0.465948,0.000031
804,芸阿娜,1075,慢炖,0.418862,0.000005
126,杰斯,1045,炼狱导管,0.432879,0.000064
26,基兰,1077,灵魂虹吸,0.445617,0.000013
254,蔚,1315,快中求稳,0.509518,0.000133
147,萨勒芬妮,2003,魄罗之王的弹跳,0.498723,0.000009
3,加里奥,2018,纯粹主义者 - 术师,0.512065,0.000017
115,吉格斯,1996,升级：耀光,0.458855,0
53,布里茨,1320,升级：收集者,0.439366,0.000031
236,卢锡安,1198,圣火,0.409774,0
526,芮尔,1344,最终形态,0.503329,0.000089
5,赵信,1007,大力,0.488967,0.000109
41,普朗克,1317,升级：弯刀,1,0
103,阿狸,1115,最万用的瞄准镜,0.442536,0.000009
38,卡萨丁,1062,全能龙魂,0.548734,0.000025
75,内瑟斯,1301,神圣干预,0.470242,0.00006
432,巴德,1206,魔法转物理,0.365986,0.000018
238,劫,1074,缩小射线,0.446348,0.000037
133,奎因,1107,接二连三,0.448832,0.000353
910,彗,1048,珠光护手,0.503814,0.000526
33,拉莫斯,1029,虚幻武器,0.454093,0.000167
222,金克丝,1034,防护面纱,0.538369,0.000074
60,伊莉丝,1316,刃下生风,0.486647,0.000035
91,泰隆,1105,家园卫士,0.528878,0.000049
50,斯维因,1400,最终都市列车,0.462878,0.000083
875,瑟提,1095,风语者的祝福,0.469364,0.000087
79,古拉加斯,1042,恶趣味,0.472455,0.00019
60,伊莉丝,1151,面包和奶酪,0.456808,0.000036
63,布兰德,1051,点亮他们！,0.528865,0.000165
107,雷恩加尔,1386,转得我眩晕了,0.390785,0
122,德莱厄斯,1338,升级：狂妄,0.491433,0.000537
13,瑞兹,1076,天音爆,0.290323,0
200,卑尔维斯,1051,点亮他们！,0.514434,0.000238
7,乐芙兰,1022,灵巧,0.369311,0.000005
51,凯特琳,1058,秘术冲拳,0.440796,0.000145
58,雷克顿,1414,卡皮巴拉空投,0.404112,0.000006
13,瑞兹,2002,虚空裂隙,0.508147,0.000262
102,希瓦娜,1047,关键暴击,0.469301,0.000048
157,亚索,1335,夺金,0.504297,0.000047
799,安蓓萨,1316,刃下生风,0.515896,0.000078
59,嘉文四世,1018,巨像的勇气,0.458472,0.000237
145,卡莎,1034,防护面纱,0.485183,0.000123
901,斯莫德,1115,最万用的瞄准镜,0.460821,0.000988
200,卑尔维斯,1045,炼狱导管,0.412415,0.000011
115,吉格斯,1329,史上最大雪球,0.486873,0.000054
29,图奇,1071,更万用的瞄准镜,0.501057,0.001069
518,妮蔻,1071,更万用的瞄准镜,0.441559,0.000049
120,赫卡里姆,1095,风语者的祝福,0.471688,0.000187
876,莉莉娅,1092,易损,0.571788,0.000437
236,卢锡安,1413,和我一起困在这里,0.447231,0.000001
420,俄洛伊,0,无符文,0.623709,0.004759
106,沃利贝尔,1400,最终都市列车,0.500976,0.000057
122,德莱厄斯,1336,升级：无尽之刃,0.444523,0.000154
22,艾希,1075,慢炖,0.448844,0.000016
99,拉克丝,1353,坦克引擎,0.500378,0.000149
21,厄运小姐,1044,冰寒,0.488818,0.001177
18,崔丝塔娜,1075,慢炖,0.42363,0.000009
202,烬,1050,基石法师,0.482928,0.000012
134,辛德拉,1105,家园卫士,0.576902,0.00017
42,库奇,1311,溢流,0.481011,0.000114
142,佐伊,1329,史上最大雪球,0.529961,0.000092
51,凯特琳,1337,尊我为王,0.50851,0.000043
104,格雷福斯,2001,当心小蛋糕！,0.537807,0.000145
526,芮尔,1103,面包和黄油,0.503645,0.000103
119,德莱文,1373,缩小引擎,0.481178,0.000134
1,安妮,2005,扳机炼狱,0.446894,0.000001
233,贝蕾亚,1060,海洋龙魂,0.528245,0.000013
711,薇古丝,1337,尊我为王,0.527445,0.000014
421,雷克塞,2002,虚空裂隙,0.476219,0.000002
238,劫,1057,山脉龙魂,0.507478,0.000014
526,芮尔,2008,负重爆气,0.543537,0.000019
62,孙悟空,1133,魔法飞弹,0.454204,0.000026
48,特朗德尔,1321,砍伤,0.507795,0.000181
8,弗拉基米尔,1154,任务：海牛阿福的勇士,0.417682,0.000017
1,安妮,1211,杀戮时间到了,0.488249,0.000251
8,弗拉基米尔,1081,踢踏舞,0.405039,0.00003
74,黑默丁格,1006,利刃华尔兹,0.44682,0.000007
166,阿克尚,1181,重量级打击手,0.471314,0.000012
200,卑尔维斯,1002,尖端发明家,0.420643,0.000069
50,斯维因,1379,未知符文_1379,0.473684,0
77,乌迪尔,1074,缩小射线,0.438871,0.000121
89,蕾欧娜,1015,死亡之环,0.569231,0
6,厄加特,1250,一板一眼,0.487428,0.000761
133,奎因,1084,穿针引线,0.461916,0.000228
38,卡萨丁,1103,面包和黄油,0.46604,0.000043
7,乐芙兰,1081,踢踏舞,0.384993,0.00002
53,布里茨,1211,杀戮时间到了,0.460629,0.000371
91,泰隆,1032,裁决使,0.496798,0.001172
104,格雷福斯,1029,虚幻武器,0.463215,0.000083
526,芮尔,1058,秘术冲拳,0.495287,0.000012
421,雷克塞,1316,刃下生风,0.441401,0.000011
3,加里奥,1129,神射法师,0.476457,0.000127
518,妮蔻,1349,终极唤醒,0.441074,0.00006
804,芸阿娜,1058,秘术冲拳,0.44978,0.000163
268,阿兹尔,1104,仆从大师,0.438727,0.000161
202,烬,1311,溢流,0.458335,0.000085
79,古拉加斯,1061,回力OK镖,0.520285,0.000042
887,格温,1344,最终形态,0.572537,0.000199
38,卡萨丁,1349,终极唤醒,0.501915,0.000094
902,米利欧,1208,轨道镭射,0.457592,0.000005
147,萨勒芬妮,1195,巨人杀手,0.57198,0.00024
203,千珏,1373,缩小引擎,0.508497,0.000144
41,普朗克,1154,任务：海牛阿福的勇士,0.500026,0.000066
51,凯特琳,1411,升级：荆棘之甲,0.166667,0
234,佛耶戈,1414,卡皮巴拉空投,0.437626,0.000006
350,悠米,1322,罪恶快感,0.382469,0.000003
119,德莱文,1057,山脉龙魂,0.459581,0.000008
895,尼菈,1336,升级：无尽之刃,0.60271,0.000124
526,芮尔,1006,利刃华尔兹,0.495505,0.000011
350,悠米,1129,神射法师,0.392185,0.000017
516,奥恩,2001,当心小蛋糕！,0.480424,0.000069
240,克烈,1133,魔法飞弹,0.441282,0.000006
